Facility_ID,Year,Infections_Reported,Infections_Predicted,Central_line_Days,State,HAI,Facility_Name,County,Hospital_Category_RiskAdjustment,Facility_Type,Comparison,Met_2020_Goal,Months,Notes,SIR_CI_95_Lower_Limit,SIR_CI_95_Upper_Limit,rate_per_1000,SIR_filled
90000013,2021,1.0,3.04,3757.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Alvarado Hospital Medical Center,San Diego,Acute Care Hospital,"Community, 125-250 Beds",Same,Yes,12.0,,0.02,1.62,0.26616981634282677,0.32894736842105265
90000013,2022,5.0,2.22,3511.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Alvarado Hospital Medical Center,San Diego,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,,0.83,4.99,1.424095699230988,2.252252252252252
90000013,2023,3.0,1.67,2674.0,California,Central Line-Associated Bloodstream Infection (CLABSI),UC San Diego Health - East Campus Medical Center,San Diego,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,,0.37,5.24,1.1219147344801794,1.7964071856287427
90000016,2021,4.0,3.2,3981.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Scripps Mercy Hospital Chula Vista,San Diego,Acute Care Hospital,"Community, 125-250 Beds",Same,No,11.0,,0.4,3.02,1.004772670183371,1.25
90000016,2022,3.0,3.8,4257.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Scripps Mercy Hospital Chula Vista,San Diego,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.2,2.15,0.7047216349541932,0.7894736842105263
90000016,2023,3.0,3.53,4003.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Scripps Mercy Hospital Chula Vista,San Diego,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.22,2.31,0.7494379215588309,0.8498583569405099
90000021,2021,16.0,12.36,15869.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Sharp Chula Vista Medical Center,San Diego,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,,0.77,2.06,1.0082550885374,1.2944983818770228
90000021,2022,9.0,9.93,12854.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Sharp Chula Vista Medical Center,San Diego,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,,0.44,1.66,0.7001711529484985,0.9063444108761329
90000021,2023,11.0,10.38,13624.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Sharp Chula Vista Medical Center,San Diego,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,,0.56,1.84,0.8073987081620669,1.0597302504816954
90000025,2021,13.0,11.06,10815.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Scripps Mercy Hospital,San Diego,Acute Care Hospital,Major Teaching,Same,No,11.0,,0.65,1.96,1.2020342117429497,1.1754068716094033
90000025,2022,17.0,12.71,12537.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Scripps Mercy Hospital,San Diego,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.81,2.1,1.355986280609396,1.3375295043273012
90000025,2023,10.0,11.45,11319.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Scripps Mercy Hospital,San Diego,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.44,1.56,0.8834702712253732,0.8733624454148472
90000033,2021,5.0,1.56,2027.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Sharp Coronado Hospital and Healthcare Center,San Diego,Acute Care Hospital,Major Teaching,Worse,No,12.0,,1.17,7.1,2.46669955599408,3.205128205128205
90000033,2022,0.0,0.88,1091.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Sharp Coronado Hospital And Healthcare Center,San Diego,Acute Care Hospital,Major Teaching,Same,Yes,12.0,¥ See Data Dictionary,0.0,4.22,0.0,0.0
90000033,2023,0.0,0.64,798.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Sharp Coronado Hospital and Healthcare Center,San Diego,Acute Care Hospital,Major Teaching,Same,Yes,12.0,¥ See Data Dictionary,0.0,5.79,0.0,0.0
90000040,2021,32.0,2.9,4070.0,California,Central Line-Associated Bloodstream Infection (CLABSI),El Centro Regional Medical Center,Imperial,Acute Care Hospital,"Community, 125-250 Beds",Worse,No,12.0,,7.67,15.38,7.862407862407863,11.03448275862069
90000040,2022,22.0,2.46,3465.0,California,Central Line-Associated Bloodstream Infection (CLABSI),El Centro Regional Medical Center,Imperial,Acute Care Hospital,"Community, 125-250 Beds",Worse,No,12.0,,5.75,13.32,6.349206349206349,8.94308943089431
90000040,2023,2.0,1.04,1688.0,California,Central Line-Associated Bloodstream Infection (CLABSI),El Centro Regional Medical Center,Imperial,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.32,6.35,1.1848341232227488,1.923076923076923
90000048,2021,8.0,11.4,7421.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"Kindred Hospital, San Diego",San Diego,Long-Term Acute Care Hospital,Long-Term Acute Care,Same,No,12.0,,0.33,1.33,1.0780218299420563,0.7017543859649122
90000048,2022,13.0,13.38,7467.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kindred Hospital - San Diego,San Diego,Long-Term Acute Care Hospital,Long-Term Acute Care,Same,No,12.0,,0.54,1.62,1.7409937056381413,0.9715994020926756
90000048,2023,9.0,9.43,6255.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kindred Hospital - San Diego,San Diego,Long-Term Acute Care Hospital,Long-Term Acute Care,Same,No,12.0,,0.47,1.75,1.4388489208633093,0.9544008483563097
90000145,2021,1.0,1.41,1691.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Paradise Valley Hospital,San Diego,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,,0.04,3.55,0.5913660555884093,0.7092198581560284
90000145,2022,2.0,1.15,1383.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Paradise Valley Hospital,San Diego,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,,0.29,5.73,1.4461315979754157,1.7391304347826089
90000145,2023,1.0,1.14,1366.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Paradise Valley Hospital,San Diego,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,,0.04,4.37,0.7320644216691069,0.8771929824561404
90000146,2021,10.0,1.94,2716.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Pioneers Memorial Healthcare District,Imperial,Acute Care Hospital,"Community, <125 Beds",Worse,No,12.0,,2.62,9.21,3.681885125184094,5.154639175257732
90000146,2022,5.0,1.5,1810.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Pioneers Memorial Healthcare District,Imperial,Acute Care Hospital,"Community, <125 Beds",Worse,No,12.0,,1.22,7.4,2.7624309392265194,3.3333333333333335
90000146,2023,1.0,0.92,1119.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Pioneers Memorial Healthcare District,Imperial,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,¥ See Data Dictionary,0.03,6.05,0.8936550491510277,1.0869565217391304
90000154,2021,8.0,24.03,18641.0,California,Central Line-Associated Bloodstream Infection (CLABSI),UC San Diego Health Hillcrest,San Diego,Acute Care Hospital,Major Teaching,Better,Yes,12.0,,0.16,0.63,0.4291615256692238,0.3329171868497711
90000154,2022,16.0,23.36,18990.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Uc San Diego Health Hillcrest - Hillcrest Medical Center,San Diego,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.41,1.09,0.8425487098472881,0.684931506849315
90000154,2023,12.0,22.89,18722.0,California,Central Line-Associated Bloodstream Infection (CLABSI),UC San Diego Health Hillcrest - Hillcrest Medical Center,San Diego,Acute Care Hospital,Major Teaching,Better,No,12.0,,0.28,0.89,0.6409571626962931,0.5242463958060288
90000977,2021,12.0,22.01,7000.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Select Specialty Hospital - San Diego,San Diego,Long-Term Acute Care Hospital,Long-Term Acute Care,Better,No,12.0,,0.3,0.93,1.7142857142857142,0.5452067242162653
90000977,2022,5.0,19.16,6094.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Select Specialty Hospital - San Diego,San Diego,Long-Term Acute Care Hospital,Long-Term Acute Care,Better,Yes,12.0,,0.1,0.58,0.8204791598293404,0.2609603340292276
90000977,2023,2.0,18.34,6968.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Select Specialty Hospital - San Diego,San Diego,Long-Term Acute Care Hospital,Long-Term Acute Care,Better,Yes,12.0,,0.02,0.36,0.28702640642939153,0.10905125408942203
90001116,2021,32.0,58.76,53113.0,California,Central Line-Associated Bloodstream Infection (CLABSI),UC San Diego Health La Jolla,San Diego,Acute Care Hospital,Major Teaching,Better,No,12.0,,0.38,0.76,0.6024890328168245,0.5445881552076243
90001116,2022,31.0,61.64,55812.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Uc San Diego Health La Jolla - Jacobs Medical Center & Sulpizio Cardiovascular Center,San Diego,Acute Care Hospital,Major Teaching,Better,Yes,12.0,,0.35,0.71,0.5554361069304092,0.5029201817001947
90001116,2023,40.0,65.16,59339.0,California,Central Line-Associated Bloodstream Infection (CLABSI),UC San Diego Health La Jolla - Jacobs Medical Center & Sulpizio Cardiovascular Center,San Diego,Acute Care Hospital,Major Teaching,Better,No,12.0,,0.44,0.83,0.6740929237095334,0.6138735420503376
930000002,2021,4.0,8.61,7836.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"California Hospital Medical Center, Los Angeles",Los Angeles,Acute Care Hospital,Major Teaching,Same,Yes,12.0,,0.15,1.12,0.5104645227156713,0.4645760743321719
930000002,2022,16.0,9.48,8453.0,California,Central Line-Associated Bloodstream Infection (CLABSI),California Hospital Medical Center - Los Angeles,Los Angeles,Acute Care Hospital,Major Teaching,Same,No,12.0,,1.0,2.68,1.8928191174730864,1.6877637130801686
930000002,2023,5.0,7.22,6799.0,California,Central Line-Associated Bloodstream Infection (CLABSI),California Hospital Medical Center - Los Angeles,Los Angeles,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.25,1.54,0.7354022650389763,0.6925207756232687
930000004,2021,65.0,73.4,69851.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Cedars-Sinai Medical Center,Los Angeles,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.69,1.12,0.9305521753446623,0.885558583106267
930000004,2022,59.0,78.19,74336.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Cedars-Sinai Medical Center,Los Angeles,Acute Care Hospital,Major Teaching,Better,No,12.0,,0.58,0.97,0.793693499784761,0.7545721959329837
930000004,2023,67.0,80.08,76448.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Cedars-Sinai Medical Center,Los Angeles,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.65,1.06,0.8764127249895354,0.8366633366633367
930000005,2021,1.0,1.61,2347.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Alhambra Hospital Medical Center,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.03,3.13,0.42607584149978694,0.6211180124223602
930000005,2022,0.0,1.71,2555.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Alhambra Hospital Medical Center,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Same,Yes,12.0,,0.0,1.81,0.0,0.0
930000005,2023,1.0,2.22,3322.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Alhambra Hospital Medical Center,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Same,Yes,12.0,,0.02,2.28,0.30102347983142685,0.4504504504504504
930000008,2021,32.0,14.54,13659.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Antelope Valley Hospital,Los Angeles,Acute Care Hospital,Major Teaching,Worse,No,12.0,,1.53,3.07,2.342777655758108,2.2008253094910595
930000008,2022,17.0,12.98,12340.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Antelope Valley Hospital,Los Angeles,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.79,2.05,1.3776337115072932,1.3097072419106317
930000008,2023,12.0,11.83,11099.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Antelope Valley Medical Center,Los Angeles,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.55,1.73,1.0811784845481576,1.0143702451394758
930000012,2021,0.0,3.42,4852.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Beverly Hospital,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Better,Yes,12.0,,0.0,0.88,0.0,0.0
930000012,2022,1.0,4.44,5560.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Beverly Hospital,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Same,Yes,12.0,,0.01,1.11,0.17985611510791366,0.2252252252252252
930000012,2023,0.0,2.43,3484.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Adventist Health White Memorial Montebello,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Same,Yes,12.0,,0.0,1.52,0.0,0.0
930000013,2021,0.0,0.0,0.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Catalina Island Medical Center,Los Angeles,Critical Access Hospital,Critical Access,,,12.0,,,,,
930000013,2022,0.0,0.0,0.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Catalina Island Medical Center,Los Angeles,Critical Access Hospital,Critical Access,,,12.0,,,,,
930000013,2023,0.0,0.0,0.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Catalina Island Medical Center,Los Angeles,Critical Access Hospital,Critical Access,,,12.0,,,,,
930000014,2021,12.0,12.93,7437.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Barlow Respiratory Hospital,Los Angeles,Long-Term Acute Care Hospital,Long-Term Acute Care,Same,No,12.0,,0.5,1.58,1.6135538523598225,0.9280742459396752
930000014,2022,13.0,12.35,7065.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Barlow Respiratory Hospital,Los Angeles,Long-Term Acute Care Hospital,Long-Term Acute Care,Same,No,12.0,,0.59,1.76,1.8400566171266808,1.0526315789473684
930000014,2023,9.0,13.59,7780.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Barlow Respiratory Hospital,Los Angeles,Long-Term Acute Care Hospital,Long-Term Acute Care,Same,No,12.0,,0.32,1.22,1.1568123393316196,0.6622516556291391
930000015,2021,1.0,3.2800000000000002,4215.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Southern California Hospital at Culver City,Los Angeles,Acute Care Hospital,"Community, >250 Beds",Same,Yes,12.0,,0.02,1.58,0.23724792408066428,0.3048780487804878
930000015,2022,0.0,5.52,7162.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Southern California Hospital At Culver City,Los Angeles,Acute Care Hospital,"Community, >250 Beds",Better,Yes,12.0,¥ See Data Dictionary,0.0,0.58,0.0,0.0
930000015,2023,0.0,4.46,5797.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Southern California Hospital at Culver City,Los Angeles,Acute Care Hospital,"Community, >250 Beds",Better,Yes,12.0,¥ See Data Dictionary,0.0,0.71,0.0,0.0
930000020,2021,0.0,1.14,2466.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Casa Colina  Hospital,Los Angeles,Rehabilitation Hospital or Unit,Rehabilitation Unit,Same,Yes,12.0,¥ See Data Dictionary,0.0,5.38,0.0,0.0
930000020,2022,1.0,1.33,2217.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Casa Colina Hospital,Los Angeles,Acute Care Hospital,"Community, <125 Beds",Same,Yes,12.0,¥ See Data Dictionary,0.0,13.06,0.4510599909788002,0.7518796992481203
930000020,2023,1.0,0.7,1594.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Casa Colina Hospital,Los Angeles,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,¥ See Data Dictionary,0.11,24.77,0.6273525721455457,1.4285714285714286
930000022,2021,4.0,11.850000000000001,17458.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Centinela Hospital Medical Center,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Better,Yes,12.0,¥ See Data Dictionary,0.11,0.84,0.2291213197388017,0.33755274261603374
930000022,2022,3.0,15.48,15597.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Centinela Hospital Medical Center,Los Angeles,Acute Care Hospital,Major Teaching,Better,Yes,12.0,¥ See Data Dictionary,0.05,0.54,0.19234468166955182,0.19379844961240308
930000022,2023,5.0,9.41,12568.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Centinela Hospital Medical Center,Los Angeles,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,¥ See Data Dictionary,0.2,1.21,0.3978357733927435,0.5313496280552603
930000026,2021,4.0,11.54,11693.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Huntington Hospital,Los Angeles,Acute Care Hospital,"Community, >250 Beds",Better,Yes,12.0,,0.11,0.85,0.342085008124519,0.3466204506065858
930000026,2022,11.0,12.85,13438.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Huntington Hospital,Los Angeles,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,,0.45,1.5,0.8185741925881828,0.8560311284046693
930000026,2023,24.0,12.08,12427.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Huntington Hospital,Los Angeles,Acute Care Hospital,"Community, >250 Beds",Worse,No,12.0,,1.31,2.92,1.9312786674177194,1.9867549668874172
930000027,2021,3.0,4.81,6846.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Mission Community Hospital,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.16,1.7,0.43821209465381245,0.6237006237006237
930000027,2022,10.0,5.24,6456.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Mission Community Hospital,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.97,3.41,1.5489467162329618,1.9083969465648853
930000027,2023,8.0,4.2,5151.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Mission Community Hospital,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.88,3.62,1.5530964861192,1.9047619047619047
930000028,2021,13.0,7.14,7758.0,California,Central Line-Associated Bloodstream Infection (CLABSI),West Hills Hospital & Medical Center,Los Angeles,Acute Care Hospital,"Community, >250 Beds",Worse,No,12.0,,1.01,3.04,1.6756896107244135,1.8207282913165266
930000028,2022,11.0,6.2,7980.0,California,Central Line-Associated Bloodstream Infection (CLABSI),West Hills Hospital & Medical Center,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.93,3.08,1.3784461152882206,1.7741935483870968
930000028,2023,3.0,4.11,5883.0,California,Central Line-Associated Bloodstream Infection (CLABSI),West Hills Hospital & Medical Center,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.19,1.99,0.5099439061703213,0.7299270072992701
930000031,2021,1.0,2.08,5606.0,California,Central Line-Associated Bloodstream Infection (CLABSI),California Rehabilitation Institute,Los Angeles,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation,Same,Yes,12.0,,0.02,2.38,0.17838030681412773,0.4807692307692307
930000031,2022,0.0,3.06,5301.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"California Rehabilitation Institute, Llc",Los Angeles,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation,Better,Yes,12.0,,0.0,0.98,0.0,0.0
930000031,2023,1.0,1.67,4516.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"California Rehabilitation Institute, LLC",Los Angeles,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation,Same,No,12.0,,0.03,2.95,0.22143489813994685,0.5988023952095809
930000032,2021,0.0,0.06,89.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Pacific Gardens Medical Center,Los Angeles,Acute Care Hospital,"Community, <125 Beds",,,3.0,,,,0.0,0.0
930000032,2022,0.0,0.0,0.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Pacific Gardens Medical Center,Los Angeles,Acute Care Hospital,"Community, <125 Beds",,,0.0,"Incomplete Reporter, Interpret with Caution",,,,
930000032,2023,0.0,0.0,0.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Pacific Gardens Medical Center,Los Angeles,Acute Care Hospital,"Community, <125 Beds",,,0.0,"Incomplete Reporter, Interpret with Caution",,,,
930000033,2021,10.0,10.54,7835.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kindred Hospital Paramount,Los Angeles,Long-Term Acute Care Hospital,Long-Term Acute Care,Same,No,12.0,,0.48,1.69,1.2763241863433312,0.9487666034155599
930000033,2022,16.0,12.94,8057.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kindred Hospital Paramount,Los Angeles,Long-Term Acute Care Hospital,Long-Term Acute Care,Same,No,12.0,,0.73,1.96,1.9858508129576764,1.2364760432766615
930000033,2023,0.0,11.93,7423.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kindred Hospital Paramount,Los Angeles,Long-Term Acute Care Hospital,Long-Term Acute Care,Better,Yes,12.0,,0.0,0.25,0.0,0.0
930000034,2021,41.0,65.39,47728.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Children's Hospital Los Angeles,Los Angeles,Acute Care Hospital,Pediatric,Better,No,12.0,,0.46,0.84,0.8590345289976533,0.6270071876433705
930000034,2022,42.0,60.65,45337.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Children's Hospital Los Angeles,Los Angeles,Acute Care Hospital,Pediatric,Better,No,12.0,,0.51,0.93,0.9263956591746256,0.6924979389942292
930000034,2023,47.0,64.32,48295.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Children's Hospital Los Angeles,Los Angeles,Acute Care Hospital,Pediatric,Better,No,12.0,,0.54,0.96,0.9731856299823998,0.730721393034826
930000035,2021,1.0,1.9,2745.0,California,Central Line-Associated Bloodstream Infection (CLABSI),L.A. Downtown Medical Center,Los Angeles,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,,0.03,2.6,0.36429872495446264,0.5263157894736842
930000035,2022,1.0,0.77,1178.0,California,Central Line-Associated Bloodstream Infection (CLABSI),L.a. Downtown Medical Center,Los Angeles,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,¥ See Data Dictionary,0.03,7.26,0.8488964346349746,1.2987012987012987
930000035,2023,0.0,0.5,763.0,California,Central Line-Associated Bloodstream Infection (CLABSI),L.A. Downtown Medical Center,Los Angeles,Acute Care Hospital,"Community, <125 Beds",Same,Yes,12.0,¥ See Data Dictionary,0.0,7.43,0.0,0.0
930000036,2021,56.0,57.82,58776.0,California,Central Line-Associated Bloodstream Infection (CLABSI),City of Hope Helford Clinical Research Hospital,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.74,1.25,0.9527698380291275,0.9685230024213075
930000036,2022,84.0,58.0,59038.0,California,Central Line-Associated Bloodstream Infection (CLABSI),City Of Hope Helford Clinical Research Hospital,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Worse,No,12.0,,1.16,1.78,1.4228124258951862,1.4482758620689655
930000036,2023,72.0,58.99,60148.0,California,Central Line-Associated Bloodstream Infection (CLABSI),City of Hope Helford Clinical Research Hospital,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.96,1.53,1.1970472833676928,1.2205458552297
930000038,2021,2.0,2.13,3050.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Coast Plaza Hospital,Los Angeles,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,,0.16,3.1,0.6557377049180327,0.9389671361502347
930000038,2022,1.0,1.78,2575.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Coast Plaza Hospital,Los Angeles,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,,0.03,2.77,0.38834951456310685,0.5617977528089888
930000038,2023,2.0,1.85,2659.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Coast Plaza Hospital,Los Angeles,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,,0.18,3.57,0.752162467092892,1.081081081081081
930000039,2021,32.0,8.99,5245.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"Kindred Hospital, South Bay",Los Angeles,Long-Term Acute Care Hospital,Long-Term Acute Care,Worse,No,12.0,,2.48,4.97,6.1010486177311725,3.5595105672969964
930000039,2022,31.0,9.44,4868.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kindred Hospital South Bay,Los Angeles,Long-Term Acute Care Hospital,Long-Term Acute Care,Worse,No,12.0,,2.27,4.6,6.368118323746919,3.283898305084746
930000039,2023,6.0,9.3,4658.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kindred Hospital South Bay,Los Angeles,Long-Term Acute Care Hospital,Long-Term Acute Care,Same,No,12.0,,0.26,1.34,1.2881064834693001,0.6451612903225806
930000040,2021,1.0,1.5,2428.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Community Hospital of Huntington Park,Los Angeles,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,,0.03,3.29,0.41186161449752884,0.6666666666666666
930000040,2022,4.0,1.3,2122.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Community Hospital Of Huntington Park,Los Angeles,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,,0.97,7.4,1.885014137606032,3.0769230769230766
930000040,2023,2.0,1.16,1870.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Community Hospital of Huntington Park,Los Angeles,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,,0.29,5.71,1.0695187165775402,1.7241379310344829
930000041,2021,4.0,2.88,3451.0,California,Central Line-Associated Bloodstream Infection (CLABSI),San Gabriel Valley Medical Center,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.44,3.36,1.1590843233845263,1.3888888888888888
930000041,2022,8.0,2.72,3402.0,California,Central Line-Associated Bloodstream Infection (CLABSI),San Gabriel Valley Medical Center,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Worse,No,12.0,,1.37,5.59,2.3515579071134627,2.941176470588235
930000041,2023,4.0,2.86,3664.0,California,Central Line-Associated Bloodstream Infection (CLABSI),San Gabriel Valley Medical Center,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.44,3.37,1.0917030567685588,1.3986013986013988
930000042,2021,12.0,10.74,6828.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"Kindred Hospital, San Gabriel Valley",Los Angeles,Long-Term Acute Care Hospital,Long-Term Acute Care,Same,No,12.0,,0.61,1.9,1.757469244288225,1.1173184357541899
930000042,2022,0.0,12.01,7711.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kindred Hospital - San Gabriel Valley,Los Angeles,Long-Term Acute Care Hospital,Long-Term Acute Care,Better,Yes,12.0,,0.0,0.25,0.0,0.0
930000042,2023,22.0,11.47,7260.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kindred Hospital - San Gabriel Valley,Los Angeles,Long-Term Acute Care Hospital,Long-Term Acute Care,Worse,No,12.0,,1.23,2.86,3.0303030303030303,1.9180470793374018
930000044,2021,0.0,4.0,5804.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Cedars-Sinai Marina Del Rey Hospital,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Better,Yes,12.0,,0.0,0.75,0.0,0.0
930000044,2022,0.0,2.64,3854.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Cedars-Sinai Marina Del Rey Hospital,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Same,Yes,12.0,,0.0,1.13,0.0,0.0
930000044,2023,0.0,2.79,4082.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Cedars-Sinai Marina Del Rey Hospital,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Same,Yes,12.0,,0.0,1.07,0.0,0.0
